7SS09.08	नेपालको जनसङ्‌ख्याको बनोट (भाषा, जातजाति अनुसार)
7SS09.09	भौगालिक क्षेत्रअनुसार नेपालको जनसङ्‌ख्या वितरण
7SS10.00	जनसङ्‌ख्या वृद्‌धि र व्यवस्थापन
7SS10.01	नेपालमा जनसङ्‌ख्या वृद्‌धिको अवस्था
7SS10.02	तीव्र जनसङ्‌ख्या वृद्‌धिका कारण र असर
7SS10.03	जनसङ्‌ख्या व्यवस्थापन र गूणस्तरीय जीवन
7SS10.04	जनसङ्‌ख्या व्यवस्थापनका उपाय
7SS10.05	गूणस्तरीय जीवनका उपाय
7SS10.06	पारिवारिक जीवन शिक्षा
7SS10.07	जनसङ्‌ख्या व्यवस्थापनमा संलग्न निकायको भूमिका
8SS01.00	हामी, हाम्रो समुदाय र राष्‍ट्र
8SS01.01	विकास
8SS01.02	सङ्‍घीय राज्य र प्रदेश
8SS01.03	खाने पानी
8SS01.04	ऊर्जा
8SS01.05	जनशक्ति
8SS01.06	नेपालमा विकास आयोजना
8SS01.07	पूनरवलोकन अभ्यास
8SS02.00	हाम्रो सामाजिक मूल्य र मान्यता
8SS02.01	नेपालका सामाजिक परम्परा र प्रचलन
8SS02.02	नेपालमा प्रचलित धर्महरू
8SS02.03	सामाजिक सद्‌भाव
8SS02.04	सून्दर फूलबारी नेपाल
8SS02.05	राष्‍ट्रिय सम्पदा
8SS02.06	अन्तर्राष्‍ट्रिय व्यक्तित्व
8SS02.07	पूनरवलोकन अभ्यास
8SS03.00	सामाजिक समस्या र समाधान
8SS03.01	सामाजिक समस्याहरू
8SS03.02	भ्रष्‍टाचार
8SS03.03	लागू पदार्थ दूर्व्यसन
8SS03.04	द्वन्द्व र त्यसको व्यवस्थापन
8SS03.05	दिगो विकास
8SS03.06	सूशासन
8SS03.07	अन्तर्राष्‍ट्रिय सङ्‌ग संस्थाहरू
8SS03.08	पूनरवलोकन अभ्यास
8SS04.00	नागरिक चेतना
8SS04.01	सामाजिक नियम
8SS04.02	मानव अधिकार
8SS04.03	महिला अधिकार
8SS04.04	समावेशीकरण
8SS04.05	नेपालमा समावेशीकरण का प्रावधानहरू
8SS04.06	हाम्रो संविधानका विशेषताहरू
8SS04.07	नागरिक दायित्व
8SS04.08	व्यवस्थापिका
8SS04.09	कार्यपालिका
8SS04.10	न्यायपालिका
8SS04.11	पूनरवलोकन अभ्यास
8SS05.00	हाम्रो पृथ्वी
8SS05.01	हाम्रो पृथ्वी
8SS05.02	मौसम र हावापानी
8SS05.03	धरातलको तापक्रममा प्रभाव पार्ने तत्त्वहरू
8SS05.04	जलवायू परिवर्तन
8SS05.05	अक्षांश र देशान्तरको प्रभाव
8SS05.06	नेपालका जिल्ला र अञ्‍चल
8SS05.07	नक्सा अध्ययनमा दूरीको प्रयोग
8SS05.08	नेपालको नक्सा
8SS05.09	भुकम्प
8SS05.10	हावाहूरी
8SS05.11	अफ्रिका महादे
8SS05.12	उत्तर अमेरिका
8SS05.13	दक्षिण अमेरिकाको यात्रा
8SS05.14	पूनरवलोकन अभ्यास
8SS06.00	हाम्रो विगत
8SS06.01	नेपालको एकीकरण अभियानमा जनताको सहभागिता
8SS06.02	नेपालको एकीकरण
8SS06.03	एकीकरणको निरन्तरता र अन्त्य
8SS06.04	सूगौली सन्धिपछिको राजनीतिक घटना क्रम
8SS06.05	राणा कालीन राजनीतिक क्रियाकलाप
8SS06.06	राणा कालीन आर्थिक र सामाजिक कार्यहरू
8SS06.07	२००७ सालपछिको प्रमूख राजनीतिक घटना क्रम र उपलब्धि
8SS06.08	ग्रिस र रोमको सभ्यता
8SS06.09	पूनर्जागरण
8SS06.10	पूनरवलोकन अभ्यास
8SS07.00	हाम्रो आर्थिक क्रियाकलाप
8SS07.01	पर्यटन उद्‌योग
8SS07.02	वैदेशिक व्यापार
8SS07.03	मूद्रा
8SS07.04	बैङ्‌क
8SS07.05	वस्तूको मुल्य निर्धारण र मुल्य वृद्धि
8SS07.06	पूजी निर्माण र सहकारिता
8SS07.07	नेपालमा रोजगारीको अवस्था
8SS07.08	पूनरवलोकन अभ्यास
8SS08.00	हाम्रो अन्तर्राष्‍ट्रिय सम्बन्ध र सहयोग
8SS08.01	हाम्रा मित्र राष्‍ट्रहरू
8SS08.02	संयूक्त राष्‍ट्र सङ्‌घ र यसका अङ्‌गहरू
8SS08.03	संयूक्त राष्‍ट्र सङ्‌घ र नेपाल
8SS08.04	कुट्नीतिक नियोग
8SS08.05	अन्तर्राष्‍ट्रिय क्षेत्रमा नेपालको योगदान
8SS08.06	पूनरवलोकन अभ्यास
8SS09.00	जनसङ्ख्याको परिचय र जनसाङ्ख्यिक अवस्था
8SS09.01	जनसाङ्‌ख्यिकीको अवधारणा
8SS09.02	जनसाङ्‌ख्यिक आधारभुत मापन
8SS09.03	मृत्यू र बसाइ सराइ
8SS09.04	जनसङ्‌ख्या परिवर्तनका निर्धारकहरू
8SS09.05	नेपालको जनसङ्‌ख्या बनोद
8SS09.06	नेपालमा जनसङ्‌ख्या वितरण
8SS09.07	नेपालमा आन्तरिक र बाह्य बसाइ सराइ
8SS09.08	विश्‍वमा जनसङ्‌ख्याको आकार र वृद्धि दर
8SS09.09	पूनरवलोकन अभ्यास
8SS10.00	जनसङ्ख्या वृद्धि र व्यवस्थापन
8SS10.01	जनसङ्‌ख्या र गूणस्तरीय जीवन
8SS10.02	जनसङ्‌ख्या व्यवस्थापन गर्ने उपायहरू
8SS10.03	नेपालमा जनसङ्‌ख्या व्यवस्थापनका समस्याहरू
8SS10.04	अन्तर्राष्‍ट्रिय सङ्‌घ संस्थाहरूको भुमिका
8SS10.05	पूनरवलोकन अभ्यास
9SS01.00	हामी र हाम्रो समाज
9SS01.01	समाज विकास
9SS01.02	समाजका प्रकार
9SS01.03	असल समाजका तत्त्वहरू
9SS01.04	सामाजिकीकरण
9SS01.05	हाम्रो पहिचान
9SS01.06	राष्‍ट्रिय गौरव
9SS02.00	विकास र विकासका पुर्वाधार
9SS02.01	विकासको अवधारण
9SS02.02	विकासका पुर्वसर्तहरू
9SS02.03	विकासका पुर्वाधारहरू
9SS02.04	परम्परागत ज्ञान, सिप र प्रविधि तथा तिनको सिर्जनशील प्रयोग
9SS03.00	हाम्रो परम्परा सामाजिक मुल्य र मान्यता
9SS03.01	हाम्रा परम्परागत कला
9SS03.02	नेपाली मुर्तिकला
9SS03.03	नेपाली वास्तूकला
9SS03.04	धार्मिक सहिष्णुता र धर्म निरपेक्षता
9SS03.05	राष्‍ट्रिय व्यक्तित्व तथा विभूतिहरूको योगदान
9SS03.06	समानुभूति र सहयोग
9SS03.07	शान्ति र संस्कृति
9SS04.00	सामाजिक समस्याहरू र समाधान
9SS04.01	सामाजिक समस्या पहिचान र समाधान
9SS04.02	भ्रष्‍टाचार
9SS04.03	सामाजिक समस्याहरू : देह व्यापार, दुर्व्यसन र दूर्व्यवहार
9SS04.04	सामाजिक सुधारमा स्थानीय र राष्‍ट्रिय सङ्‌घ संस्थाको योगदान
9SS04.05	नेपालमा सामाजिक सूधारका लागि भएका प्रयासहरू
9SS04.06	द्वन्‍द्व चक्र र निरूपण
9SS05.00	नागरिक चेतना
9SS05.01	संविधानको परिचय
9SS05.02	नेपालको संवैधानिक विकास क्रम
9SS05.03	संविधान सभा
9SS05.04	मौलिक हक
9SS05.05	मौलिक हक र नागरिक कर्तव्य
9SS05.06	सुचनाको हक
9SS05.07	सूशासन
9SS05.08	कानूनी राज्य
9SS05.09	लोकतान्‍त्रिक आचरण
9SS05.10	नागरिक समाज
9SS05.11	शान्ति सूव्यवस्था
9SS05.12	विविधतामा एकता
9SS05.13	राष्‍ट्रियता र राष्‍ट्रिय सरोकारका विषय
9SS06.00	हाम्रो पृथ्वी
9SS06.01	देशान्तर र समय
9SS06.02	नेपालको धरातलीय स्वरूप
9SS06.03	नेपालको हावापानी
9SS06.04	नेपालको भौगोलिक विविधता र वनस्पति
9SS06.05	धरातलीय विविधता र जनजीवन
9SS06.06	नेपालको जलस्रोतको अवस्था र उपयोग
9SS06.07	नक्सा कार्य
9SS06.08	दूरी सम्बन्धी ज्ञान
9SS06.09	एसिया : भौगोलिक तथा प्राकृतिक वातावरण
9SS06.10	एसिया : आर्थिक क्रियाकलाप र सामाजिक जीवन
9SS06.11	यूरोप : भौगोलिक तथा प्राकृतिक वातावरण
9SS06.12	यूरोप : आर्थिक तथा सामाजिक जीवन
9SS06.13	अस्ट्रेलिया महादेशको भौगोलिक तथा प्राकृतिक वातावरण
9SS06.14	अस्ट्रेलिया : आर्थिक क्रियाकलाप र सामाजिक जनजीवन
9SS06.15	एसिया, यूरोप, अस्ट्रेलिया र नेपाल
9SS07.00	हाम्रो विगत
9SS07.01	ऐतिहासिक स्रोतहरूको खोजी, अध्ययन र तिनीहरूको संरक्षण
9SS07.02	बूद्‌धको जन्मभुमि कपिलवस्तूको शाक्यवंशीय इतिहास
9SS07.03	पृथ्वीनारायण शाह र नेपालको एकीकरण अभियान
9SS07.04	नेपाल एकीकरणको प्रभाव
9SS07.05	नेपाल अङ्‌ग्रेज यूद्धमा वीर वीरङ्‌गनाहरूको योगदान
9SS07.06	नेपाल अङ्‌ग्रेज यूद्ध र नेपाली वीरताको गाथा
9SS07.07	राणा शासनको उदय र पतनका कारणहरू
9SS07.08	राणा शासनका प्रभावहरू
9SS07.09	औद्योगिक क्रान्ति र प्रभाव
9SS07.10	लक्की नानीको वंशावली
9SS07.11	हाम्रा पुर्वज : वर्तमानका मार्ग दर्शक
9SS08.00	आर्थिक क्रियाकलाप
9SS08.01	कृषि
9SS08.02	आधूनिक कृषि प्रणाल
9SS08.03	कृषिको व्यवसायीकरणा
9SS08.04	उद्योग
9SS08.05	मझौला तथा ठूला उद्योग
9SS08.06	व्यापार
9SS08.07	नेपालमा वैदेशिक व्यापारको ढाँचा
9SS08.08	नेपालमा व्यापार विविधीकरण
9SS08.09	व्यापार प्रवर्धन र बजारीकरण
9SS08.10	कृषि, उद्‌योग र व्यापारमा आपसी सम्बन्ध
9SS08.11	आर्थिक योजना
9SS08.12	गरिबी निवारण र रोजगार प्रवर्धनमा आर्थिक योजनाको योगदान
9SS08.13	उद्यमशीलता
9SS08.14	कामको सिर्जना र व्यवस्थापन
9SS08.15	श्रम
9SS09.00	हाम्रो अन्तर्राष्‍ट्रिय सम्बन्ध र सहयोग
9SS09.01	नेपालका दातृ राष्‍ट्र तथा संस्थाहरू
9SS09.02	संयूक्त राष्‍ट्र सङ्‌घमा नेपाल
9SS09.03	अन्तर्राष्‍ट्रिय शान्ति स्थापनामा नेपालको योगदान
9SS09.04	कूटनीतिक नियोग
9SS09.05	समसामयिक घटना
10SS01.00	हामी र हाम्रो समाज
10SS01.01	मानव संसाधन विकास
10SS01.02	मानव विकास सुचकाङ्‌क र नेपाल
10SS01.03	क्षेत्रीय विकासको अवधारणा र सङ्‌घीयता
10SS01.04	नेपालका प्रदेशहरू
10SS02.00	विकास र विकासका पुर्वाधारहरू
10SS02.01	दिगो विकास
10SS02.02	नेपालमा सञ्‍चालित विकास आयोजनाहरू
10SS02.03	विकासका पुर्वाधार : दक्ष जनशक्ति र रोजगार
10SS02.04	समकालीन विकास लक्ष्य र नेपाल
10SS02.05	स्थानीय तहमा विकास प्रस्ताव तर्जूमा
10SS03.00	हाम्रा सामाजिक मुल्य मान्यता
10SS03.01	हाम्रा राष्‍ट्रिय सम्पदा
10SS03.02	नेपालका लोकगीत
10SS03.03	नेपाली लोकबाजा
10SS03.04	हाम्रा लोक तथा शास्‍‌त्रीय नृत्य
10SS03.05	हाम्रा राष्‍ट्रिय दिवसहरू
10SS03.06	अन्तर्राष्‍ट्रिय व्यक्तित्व
10SS03.07	विश्‍वबन्धूत्व
10SS03.08	ज्येष्‍ठ नागरिकप्रतिको दायित्त्व
10SS04.00	सामाजिक समस्या र समाधान
10SS04.01	सामाजिक समस्याका रूपमा मानव बेचबिखन
10SS04.02	घरेलू हिंसा र छुवाछुत
10SS04.03	केही गलत प्रथाहरू
10SS04.04	सामाजिक समस्या समाधानमा अन्तर्राष्‍ट्रिय संस्थाहरूले खेलेको भुमिका
10SS04.05	अन्य केही अन्तर्राष्‍ट्रिय संस्थाहरू
10SS04.06	सामाजिक समस्याको पहिचान र समस्या समाधानको सिप
10SS05.00	नागरिक चेतना
10SS05.01	व्यवस्थापिका
10SS05.02	कार्य पालिका
10SS05.03	न्याय पालिका
10SS05.04	संवैधानिक निकाय
10SS05.05	अन्य संवैधानिक आयोगहरू
10SS05.06	राजनीतिक दलहरू
10SS05.07	निर्वाचन प्रक्रिया
10SS05.08	निर्वाचनमा नागरिकको भुमिका
10SS05.09	मानव अधिकार र राष्‍ट्रिय तथा अन्तर्राष्‍ट्रिय निकायहरू
10SS05.10	महिला र आदिवासी तथा जनजाति सम्बन्धी अधिकार
10SS05.11	नागरिक पहिचान र नागरिकता
10SS06.00	हाम्रो पृथ्वी
10SS06.01	विश्‍वका हावापानीका प्रकार र यसमा प्रभाव पार्ने तत्वहरू
10SS06.02	उष्ण प्रदेश
10SS06.03	उष्ण प्रादेशिक जनजीवन
10SS06.04	समशीतोष्ण प्रदेश
10SS06.05	समशीतोष्ण प्रादेशिक जनजीवन
10SS06.06	शीत प्रदेश
10SS06.07	शीत प्रदेशका गतिविधिहरू
10SS06.08	विश्‍वमा वनस्पति र जीवजन्तूहरू
10SS06.09	हावापानी र धरातलीय विविधताबाट विश्‍वको जन जीवनमा पर्ने प्रभाव
10SS06.10	उत्तर अमेरिका
10SS06.11	उत्तर अमेरिकाको सामाजिक र आर्थिक क्रियाकलाप
10SS06.12	दक्षिण अमेरिका
10SS06.13	दक्षिण अमेरिका महादेशको सामाजिक तथा आर्थिक क्रियाकलाप
10SS06.14	अफ्रिका
10SS06.15	अफ्रिका महादेशको सामाजिक र आर्थिक क्रियाकलाप
10SS06.16	उत्तर अमेरिका, दक्षिण अमेरिका तथा अफ्रिका र नेपाल
10SS06.17	प्राकृतिक प्रकोप : भुकम्प र सूनामी
10SS06.18	नक्सा उतार्ने विभिन्‍न तरिका र आधूनिक व्यावहारिक नक्सा प्रविधिहरू
10SS06.19	नक्सा काय
10SS07.00	हाम्रो विगत
10SS07.01	२००७ सालको क्रान्ति र दिल्ली सम्भौता
10SS07.02	प्रजातान्त्रिक राजनीतिको एक दशक (२००७-२०१७)
10SS07.03	प्रजातन्‍‌त्र को अपहरण र राजनीतिक दलहरूमाथि प्रतिबन्ध
10SS07.04	वि.सं. २०१७ देखि वि.सं. २०४६ सम्मका राजनीतिक घटनाहरू
10SS07.05	पञ्‍चायती व्यवस्थाको उदय र अन्त्यका कारणहरू
10SS07.06	वि.सं. २०४६ देखि २०६२ सम्मको राजनीतिक घटना क्रम
10SS07.07	वि.सं. २०६२/०६३ देखि हालसम्मका राजनीतिक घटना क्रम
10SS07.08	दोस्रो जन आन्दोलनपछि परेको आर्थिक तथा सामाजिक प्रभाव
10SS07.09	प्रथम विश्‍वयूद्धका कारणहरू
10SS07.10	प्रथम विश्‍वयूद्धका परिणामहरू
10SS07.11	दोस्रो विश्‍वयूद्ध र यसका कारणहरू
10SS07.12	द्वितीय विश्‍वयूद्धका परिणामहरू र नेपालको भुमिका
10SS07.13	ऐतिहासिक स्थल एवम्‌ स्मारकहरूको खोजी, पहिचान, संरक्षण र संवर्धन
10SS08.00	आर्थिक क्रियाकलाप
10SS08.01	चालू योजना
10SS08.02	पर्यटन उद्योग, महत्त्व र सम्भावना
10SS08.03	ऊर्जाको महत्त्वपुर्ण स्रोत जलस्रोत
10SS08.04	नेपालमा वैदशिक रोजगारी
10SS08.05	सहकारी र यसको आर्थिक महत्त्व
10SS08.06	वित्तीय शिक्षा
10SS08.07	वित्तीय उपकरणहरू
10SS08.08	बिमा
10SS08.09	राजस्व र कर असूली
10SS08.10	उपभोक्ता अधिकार
10SS09.00	हाम्रो अन्तर्राष्‍ट्रिय सम्बन्ध र सहयोग
10SS09.01	संयूक्त राष्‍ट्र सङ्‌घ र अङ्‌गहरू
10SS09.02	संयूक्त राष्‍ट्र सङ्‌घका विशिष्‍टीकृत संस्थाहरू
10SS09.03	संयूक्त राष्‍ट्र सङ्‌घमा नेपालको भुमिका
10SS09.04	नेपालमा संयूक्त राष्‍ट्र सङ्‌घका गतिविधिहरू
10SS09.05	समसामयिक घटना र तिनको प्रभाव
10SS09.06	विश्‍वव्यापीकरण र स्थानीयकरण
11SS01.00	सामाजिक तथा जीवनोपयोगी शिक्षाको अवधारणा
11SS01.01	सामाजिक अध्ययन तथा जीवनोपयोगी शिक्षा
11SS01.02	सामाजिक अध्ययन, सामाजिक शिक्षा र सामाजिक विज्ञानको अन्तरसम्बन्ध
11SS01.03	सामाजिक अध्ययनका सिप र जीवनोपयोगी सिपको अवधारणा
11SS02.00	जीवनोपयोगी सिपका रूपमा डिजिटल सिपहरू तथा सामान्य अनुसन्धान सिपहरू
11SS02.01	डिजिटल साक्षरता
11SS02.02	सञ्‍चार एप्लिकेसनहरूको प्रयोग
11SS02.03	अनलाइन भुक्तानी
11SS02.04	इन्टरनेटबाट सूचना तथा अध्ययन सामग्रीको खोजी र प्रयोग
11SS02.05	इन्टरनेट र सामाजिक सञ्‍जालको उत्तरदायी प्रयो
11SS03.00	जीवनोपयोगी सिप
11SS03.01	निर्णय प्रक्रिया
11SS03.02	समस्या समाधान
11SS03.03	सञ्‍चार
11SS03.04	तनाव व्यवस्थापन
11SS03.05	अन्तरवैयक्तिक सिपहरू
11SS04.00	मानव तथा समाजको उद्‌भव र विकास
11SS04.01	मानवको जैविकीय उत्पत्ति र विकासक्रम
11SS04.02	मानव समाजको विकासक्रम
11SS04.03	कृषि युगको सुरुआत र विकास
11SS04.04	पुँजीवादी युग र औद्योगिक विश्‍व
11SS04.05	वर्तमान विश्‍व परिवेश र सामाजिक व्यवहार
11SS05.00	भूगोल र सामाजिक सम्बन्ध
11SS05.01	विश्‍वमा नेपाल
11SS05.02	मानव र वातावरण
11SS05.03	विश्‍वका भौगोलिक विविधता र जनजीवन
11SS05.04	नेपालका पर्यावरणीय क्षेत्रहरू
11SS06.00	विश्‍वको इतिहास
11SS06.01	विश्‍व इतिहासको लेखन र मूल प्रवृत्ति
11SS06.02	मध्यकालीन एसियाको आर्थिक उदय र सङ्कुचन
11SS06.03	औद्योगिक क्रान्ति
11SS06.04	लोकतन्‍‌त्र
11SS07.00	सामाजिक पहिचान, विविधता र वर्ग विभाजन
11SS07.01	नेपालमा जातप्रथा
11SS07.02	दलित सवाल
11SS07.03	जाति, जनजाति
11SS07.04	बहुसांस्कृतिकता र सामाजिक एकता
11SS08.00	संविधान र नागरिक सचेतना
11SS08.01	नेपालको संविधान विगत र वर्तमान
11SS08.02	वर्तमान संविधानको राजनीतिक, कानुनी, आर्थिक र सांस्कृतिक विशेषता
11SS08.03	आर्थिक र सांस्कृतिक विशेषता
11SS08.04	राष्‍ट्र, राष्‍ट्रियता र राष्‍ट्रिय सुरक्षा
11SS09.00	बस्ती, जनसङ्ख्या र विकास
11SS09.01	मानव बस्ती
11SS09.02	बस्ती विकास
11SS09.03	जनसङ्ख्या र विकास
11SS09.04	उमेर संरचनाको सङ्क्रमण र जनसाङ्ख्यिक लाभांशको उपयोग
11SS09.05	जनसङ्ख्या व्यवस्थापन
11SS10.00	अर्थतन्‍‌त्र र विकास
11SS10.01	नेपालको अर्थतन्‍‌त्रका आधार र विशेषताहरू
11SS10.02	सार्वजनिक, निजी तथा सहकारी क्षेत्र
11SS10.03	विप्रेषण र नेपाली अर्थतन्‍‌त्र
11SS10.04	स्थानीय, औपचारिक र अनौपचारिक कारोबार
11SS10.05	कृषि, उद्योग र निर्माण
11SS10.06	नेपालमा श्रमशक्ति, रोजगारी र उद्यमशीलता
11SS10.07	सरकारी वित्त
11SS11.00	स्वास्थ्य सेवा र सामाजिक विकास
11SS11.01	नेपालमा स्वास्थ्य सेवा
11SS11.02	आधुनिक र परम्परागत स्वास्थ्य सेवा पद्धति
11SS11.03	स्वस्थ जीवनशैली र सामाजिक जीवन
11SS11.04	किशोरावस्था र स्वास्थ्य जीवनशैली
11SS11.05	योग तथा ध्यान
11SS11.06	स्वस्थ जीवनशैली र हाम्रो दैनिकी
11SS11.07	मितव्ययी जीवनशैली र आर्थिक व्यावस्थापन
6SSa01.00	चारित्रिक विकास
6SSa01.01	असल मानिस
6SSa01.02	असल चरित्र निर्माण गरौ
6SSa01.03	सत्कर्मको फल
6SSa02.00	मानवीय मूल्य मान्यता
6SSa02.01	मानव मूल्य
6SSa02.02	पारिवारिक मूल्य
6SSa02.03	हिमालको सङ्‌कल्प
6SSa02.04	मानव र जीवजन्तु
6SSa03.00	नागरिक कर्तव्य र दायित्व
6SSa03.01	नागरिक कर्तव्य र अधिकार
6SSa03.02	हाम्रो साझा सम्पत्ति
6SSa03.03	विद्‌यालयप्रतिको हाम्रो दायित्व
6SSa04.00	सामूहिक जीवन पद्‌धति र विविधता
6SSa04.01	सामूहिक जीवन
6SSa04.02	अरूको सम्मान
6SSa04.03	पारिवारिक असल सिकाइ
6SSa04.04	नैतिकवान्‌ बन्ने तरिका
6SSa05.00	अनुशासन तथा सकारात्मक सोच
6SSa05.01	अनुशासित जीवन
6SSa05.02	स्वावलम्बी व्यवहार
6SSa05.03	आदर्श सोचाइ र व्यवहार
7SSa01.00	चारित्रिक विकास
7SSa01.01	देवीरामले देखाएको बाटो
7SSa01.02	धर्मको साझा सार
7SSa01.03	सबै मिलौ
7SSa02.00	मानवीय मूल्य मान्यता
7SSa02.01	सहयोगी भावना
7SSa02.02	काम थरी थरीका
7SSa02.03	इमानदारी
7SSa03.00	नागरिक कर्तव्य र दायित्व
7SSa03.01	हाम्रो अधिकार
7SSa03.02	नैतिक दायित्व
7SSa03.03	बूबाको अर्ती
7SSa04.00	सामूहिक जीवन पद्‌धति र विविधता
7SSa04.01	शिक्षाको महत्त्व
7SSa04.02	नैतिक अभ्यास
7SSa04.03	सबैको सम्मान आफ्नै सम्मान
7SSa05.00	अनुशासन तथा सकारात्मक चिन्तन
7SSa05.01	म असल बन्‍छु
7SSa05.02	अनुशासनका फाइदा
7SSa05.03	काम अनुसारको फल
8SSa01.00	चारित्रिक विकास
8SSa01.01	गाउँको सान आइतमान
8SSa01.02	असल उदाहरण बनौँ
8SSa01.03	राम्रो सोच, सिक र गर
8SSa02.00	मानवीय मूल्य मान्यता
8SSa02.01	मनका असल साथी
8SSa02.02	मेरो वास्तविक पहिचान
8SSa02.03	सबैतिर आफन्त
8SSa03.00	नागरिक कर्तव्य र दायित्व
8SSa03.01	नागरिक कर्तव्य
8SSa03.02	मैले गर्ने काम
8SSa03.03	समाज सेवी मिस्रीलाल
8SSa04.00	सामूहिक जीवन पद्‌धति र विविधता
8SSa04.01	शान्ति र मित्रता
8SSa04.02	मेरो वास्तविक पहिचान
8SSa04.03	पाँच भाइको कथा
8SSa05.00	अनुशासन तथा सकारात्मक चिन्तन
8SSa05.01	पश्चात्ताप
8SSa05.02	भित्री आखाँ
8SSa05.03	अतिले खति
1SF01.00	म र मेरो परिवार
1SF01.01	हाम्रो परिचय
1SF01.02	हाम्रो पहिरन
1SF01.03	हाम्रो खानेकुरा
1SF01.04	हाम्रो खेलौना
1SF01.05	हाम्रो परिवार
1SF01.06	हाम्रो काम
1SF01.07	हाम्रो सामान
1SF02.00	हाम्रो दैनिकी
1SF02.01	हाम्रो शरीर
1SF02.02	योग
1SF02.03	हाम्रो बानी
1SF02.04	विद्युत्
1SF02.05	आवाज
1SF02.06	उज्यालो
1SF02.07	शारीरिक क्रियाकलाप र खेल
1SF03.00	हाम्रो समुदाय
1SF03.01	मेलमिलाप
1SF03.02	नियमको पालना
1SF03.03	सन्चो बिसन्चो
1SF03.04	जनावर
1SF03.05	छपाइ
1SF03.06	खेल
1SF03.07	अभिनय गरौँ
1SF04.00	हाम्रो विद्यालय
1SF04.01	विद्यालयको चिनारी
1SF04.02	शारीरिक कसरत
1SF04.03	हाम्रो सुरक्षा
1SF04.04	प्रकोपबाट बचौँ
1SF04.05	बोटबिरुवाको हेरचाह
1SF04.06	हाम्रो कक्षाकोठा
1SF05.00	हाम्रा वरपरका जीवजन्तु
1SF05.01	सजीव र निर्जीव
1SF05.02	बिरुवा
1SF05.03	बिरुवाका भाग
1SF06.00	हाम्रो वातावरण
1SF06.01	सरसफाइ
1SF06.02	हाम्रा वरपरका वस्तु
1SF06.03	वस्तुका गुण
1SF07.00	हाम्रो सिर्जना
1SF07.01	रेखाचित्र
1SF07.02	हाम्रो घर
1SF07.03	माटाबाट सामान बनाऔँ
1SF07.04	खेल खेलौँ
1SF07.05	गाऔँ, बजाऔँ र नाचौँ
1SF08.00	हाम्रा संस्कृति
1SF08.01	हाम्रा चाडपर्व
1SF08.02	हाम्रो संस्कार
1SF09.00	सञ्‍चार प्रविधि र बजार
1SF09.01	कुराकानी र जानकारी
1SF09.02	यातायातका साधन
1SF09.03	बजार
1SF10.00	हाम्रो वरपरको संसार
1SF10.01	मौसम
1SF10.02	मौसमअनुसारका पहिरन
1SF10.03	जमिन
1SF10.04	पानी
1SF10.05	हावा
2SF01.00	म र मेरो परिवार
2SF01.01	मेरो परिवार
2SF01.02	छरछिमेक
2SF01.03	सहयोग र हेरचाह
2SF01.04	हाम्रो खानेकुरा
2SF01.05	हामी खेल्छौँ
2SF01.06	हाम्रा उपकरण
2SF02.00	मेरो दैनिक जीवन
2SF02.01	व्यक्तिगत सरसफाइ
2SF02.02	पिउने पानी
2SF02.03	विद्युत् र चुम्बक
2SF02.04	ध्वनि
2SF02.05	ताप र प्रकाश
2SF03.00	हाम्रो समुदाय
2SF03.01	सहयोग
2SF03.02	राम्रो बानी
2SF03.03	रोगबाट बचौँ
2SF03.04	खेल्दै रमाऔँ
2SF03.05	जनावर, बिरुवा र हामी
2SF04.00	मेरो विद्यालय
2SF04.01	मेरो कक्षाकोठा
2SF04.02	कसरत र व्यायाम
2SF04.03	हाम्रो सुरक्षा
2SF04.04	बगैँचा
2SF04.05	प्रकोप
2SF05.00	हाम्रो वरपरका सजीवहरू
2SF05.01	जनावरको चाल
2SF05.02	बिरुवा
2SF05.03	विभिन्‍न प्रकारका बिरुवाहरू
2SF06.00	हाम्रो वातावरण
2SF06.01	हाम्रो वरपरको सरसफाइ
2SF06.02	सार्वजनिक सम्पत्ति
2SF06.03	हावा, पानी र माटाको उपयोगिता
2SF06.04	वस्तुका गुणहरू
2SF07.00	मेरो सिर्जना
2SF07.01	चित्र बनाऔँ
2SF07.02	छपाई कार्य
2SF07.03	माटाबाट वस्तुहरू बनाऔँ
2SF07.04	गीत गाऔँ
2SF07.05	नाचौँ
2SF08.00	हाम्रा संस्कृति
2SF08.01	हाम्रा चाडपर्व
2SF08.02	राष्‍ट्रिय चिह्‍नहरू
2SF09.00	सञ्‍चार प्रविधि र बजार
2SF09.01	सूचना र सञ्‍चार
2SF09.02	हाम्रा उत्पादन
2SF09.03	आम्दानी र खर्च
2SF10.00	हाम्रो वरपरको संसार
2SF10.01	मौसम
2SF10.02	जमिन
2SF10.03	हावा र पानी
3SF01.00	म र मेरो परिवार
3SF01.01	हाम्रो परिचय
3SF01.02	हाम्रा खानेकुरा
3SF01.03	खेल खेलौँ
3SF01.04	नाप्‍ने उपकरण
3SF02.00	मेरो दैनिक जीवन
3SF02.01	योगासन र कसरत
3SF02.02	राम्रो बानी
3SF02.03	स्वच्छ वातावरण
3SF02.04	विद्युत् र चुम्बक
3SF02.05	ध्वनि
3SF03.00	हाम्रा समुदाय
3SF03.01	हाम्रो गाउँघर
3SF03.02	असल नागरिक
3SF03.03	वरपरका जनावर
3SF03.04	बिरुवा, जनावर र मानिस
3SF03.05	स्वास्थ्य सेवा
